Location,Year,Month,average_temp,Season,average_daily_fluctuations
Newcastle,2009,November,23.171666666666667,Spring,11.223333333333334
Newcastle,2009,October,18.54259259259259,Spring,12.423333333333334
Newcastle,2009,September,16.96578947368421,Spring,11.223333333333334
Newcastle,2010,April,19.419642857142858,Autumn,10.07
Newcastle,2010,August,13.043548387096774,Winter,10.73225806451613
Newcastle,2010,December,23.070689655172412,Summer,11.932258064516128
Newcastle,2010,February,25.110869565217392,Summer,10.73225806451613
Newcastle,2010,January,24.939655172413794,Summer,11.932258064516128
Newcastle,2010,July,13.11774193548387,Winter,8.396774193548387
Newcastle,2010,June,13.75,Winter,9.596774193548386
Newcastle,2010,March,22.927586206896553,Autumn,8.396774193548387
Newcastle,2010,May,15.980434782608695,Autumn,9.596774193548386
Newcastle,2010,November,20.81153846153846,Spring,8.396774193548387
Newcastle,2010,October,18.965,Spring,10.31
Newcastle,2010,September,16.53392857142857,Spring,9.35
Newcastle,2011,April,18.222,Autumn,9.39
Newcastle,2011,August,13.95,Winter,8.08
Newcastle,2011,December,19.915,Summer,10.01
Newcastle,2011,February,25.580434782608695,Summer,11.48
Newcastle,2011,January,24.888461538461538,Summer,8.03
Newcastle,2011,July,12.41551724137931,Winter,8.29
Newcastle,2011,June,13.13125,Winter,8.66
Newcastle,2011,March,22.7775,Autumn,11.08
Newcastle,2011,May,14.62741935483871,Autumn,10.770967741935484
Newcastle,2011,November,21.75,Spring,9.570967741935485
Newcastle,2011,October,18.094827586206897,Spring,10.770967741935484
Newcastle,2011,September,16.65,Spring,9.570967741935485
Newcastle,2012,April,19.23913043478261,Autumn,10.94
Newcastle,2012,August,13.4,Winter,11.89
Newcastle,2012,December,26.07589285714286,Summer,9.87
Newcastle,2012,December,26.07589285714286,Summer,8.3
Newcastle,2012,February,22.115384615384613,Summer,10.6
Newcastle,2012,January,23.20344827586207,Summer,11.03
Newcastle,2012,July,12.102083333333333,Winter,8.55
Newcastle,2012,June,13.036206896551723,Winter,9.59
Newcastle,2012,March,20.823529411764707,Autumn,8.9
Newcastle,2012,May,14.844827586206897,Autumn,8.23
Newcastle,2012,November,20.860714285714288,Spring,9.58
Newcastle,2012,October,18.29259259259259,Spring,8.26
Newcastle,2012,September,16.429166666666667,Spring,8.9
Newcastle,2013,April,18.760526315789473,Autumn,8.22
Newcastle,2013,August,14.903333333333332,Winter,10.68
Newcastle,2013,December,22.80185185185185,Summer,9.19
Newcastle,2013,February,20.204615384615387,Summer,8.4
Newcastle,2013,January,25.255769230769232,Summer,8.29
Newcastle,2013,July,13.488888888888889,Winter,11.52
Newcastle,2013,June,13.789655172413793,Winter,11.02
Newcastle,2013,March,22.340384615384615,Autumn,11.27
Newcastle,2013,May,16.045238095238094,Autumn,11.93
Newcastle,2013,November,19.901785714285715,Spring,8.41
Newcastle,2013,October,19.96607142857143,Spring,8.4
Newcastle,2013,September,18.45357142857143,Spring,11.2
Newcastle,2014,April,18.883333333333333,Autumn,11.14
Newcastle,2014,August,13.617857142857142,Winter,8.04
Newcastle,2014,December,23.262962962962963,Summer,11.12
Newcastle,2014,February,23.40416666666667,Summer,10.92
Newcastle,2014,January,23.586,Summer,10.52
Newcastle,2014,July,12.931034482758621,Winter,9.92
Newcastle,2014,June,14.298333333333334,Winter,9.523333333333333
Newcastle,2014,March,22.43103448275862,Autumn,8.323333333333334
Newcastle,2014,May,16.860344827586207,Autumn,9.523333333333333
Newcastle,2014,November,22.424137931034483,Spring,8.323333333333334
Newcastle,2014,October,19.574193548387097,Spring,12.845161290322581
Newcastle,2014,September,16.585185185185185,Spring,11.645161290322582
Newcastle,2015,April,19.364583333333332,Autumn,8.63
Newcastle,2015,August,13.875,Winter,8.03
Newcastle,2015,December,22.78965517241379,Summer,9.81
Newcastle,2015,February,23.26875,Summer,9.97
Newcastle,2015,January,24.285,Summer,9.56
Newcastle,2015,July,12.263043478260869,Winter,9.86
Newcastle,2015,June,13.31551724137931,Winter,10.85
Newcastle,2015,March,22.797727272727272,Autumn,8.22
Newcastle,2015,May,16.06111111111111,Autumn,9.42
Newcastle,2015,November,22.439285714285713,Spring,11.21
Newcastle,2015,October,20.846153846153847,Spring,11.34
Newcastle,2015,September,15.696153846153846,Spring,8.95
Newcastle,2016,April,20.538,Autumn,9.42
Newcastle,2016,August,14.261111111111111,Winter,11.43
Newcastle,2016,December,24.688,Summer,11.42
Newcastle,2016,February,24.094736842105263,Summer,9.18
Newcastle,2016,January,24.078,Summer,8.59
Newcastle,2016,July,14.275,Winter,10.82
Newcastle,2016,June,14.2575,Winter,8.42
Newcastle,2016,March,22.542105263157893,Autumn,8.13
Newcastle,2016,May,17.569642857142856,Autumn,12
Newcastle,2016,November,21.668333333333333,Spring,11.97
Newcastle,2016,October,18.301785714285714,Spring,13.17
Newcastle,2016,September,16.526923076923076,Spring,11.97
Newcastle,2017,April,19.215384615384615,Autumn,8.14
Newcastle,2017,February,26.35909090909091,Summer,9.35
Newcastle,2017,January,26.27962962962963,Summer,11.66
Newcastle,2017,June,14.64090909090909,Winter,10.47
Newcastle,2017,March,23.30909090909091,Autumn,9.15
Newcastle,2017,May,15.795454545454545,Autumn,10.95
Nhil,2013,April,16.321666666666665,Autumn,13.843333333333334
Nhil,2013,August,11.038709677419355,Winter,8.735483870967743
Nhil,2013,December,20.620967741935484,Summer,17.629032258064516
Nhil,2013,July,10.085483870967742,Winter,8.345161290322581
Nhil,2013,June,10.138333333333334,Winter,9.163333333333334
Nhil,2013,March,21.282258064516128,Autumn,14.3
Nhil,2013,May,12.453225806451613,Autumn,11.1
Nhil,2013,November,16.57,Spring,15.959999999999999
Nhil,2013,October,14.179032258064517,Spring,13.519354838709678
Nhil,2013,September,13.86,Spring,11.5
Nhil,2014,April,16.013333333333332,Autumn,11.733333333333333
Nhil,2014,August,9.337096774193547,Winter,13.280645161290323
Nhil,2014,December,20.150000000000002,Summer,16.525806451612905
Nhil,2014,February,22.701785714285712,Summer,17.175
Nhil,2014,January,23.767741935483873,Summer,18.55483870967742
Nhil,2014,July,8.806451612903226,Winter,9.283870967741937
Nhil,2014,June,10.361666666666666,Winter,8.043333333333333
Nhil,2014,March,18.896,Autumn,6.843333333333333
Nhil,2014,May,14.137096774193548,Autumn,9.94516129032258
Nhil,2014,November,18.766666666666666,Spring,17.286666666666665
Nhil,2014,October,16.52741935483871,Spring,18.074193548387097
Nhil,2014,September,12.798333333333334,Spring,13.916666666666666
Nhil,2015,April,13.808333333333334,Autumn,12.683333333333334
Nhil,2015,August,9.696774193548388,Winter,10.303225806451612
Nhil,2015,December,23.391935483870967,Summer,17.467741935483872
Nhil,2015,February,23.560714285714287,Summer,18.192857142857143
Nhil,2015,January,21.570967741935483,Summer,15.219354838709677
Nhil,2015,July,8.261290322580646,Winter,9.741935483870968
Nhil,2015,June,9.386666666666667,Winter,9.373333333333333
Nhil,2015,March,17.508064516129032,Autumn,15.474193548387097
Nhil,2015,May,12.238709677419354,Autumn,10.219354838709677
Nhil,2015,November,18.705,Spring,15.996666666666666
Nhil,2015,October,18.782258064516128,Spring,18.570967741935483
Nhil,2015,September,11.941666666666666,Spring,13.563333333333333
Nhil,2016,April,16.838333333333335,Autumn,13.296666666666667
Nhil,2016,August,10.208064516129033,Winter,10.938709677419356
Nhil,2016,December,20.43548387096774,Summer,17.16774193548387
Nhil,2016,February,21.80344827586207,Summer,16.220689655172414
Nhil,2016,January,23.261290322580646,Summer,16.612903225806452
Nhil,2016,July,9.588709677419354,Winter,7.932258064516129
Nhil,2016,June,9.596666666666668,Winter,9.16
Nhil,2016,March,21.129032258064516,Autumn,14.580645161290322
Nhil,2016,May,13.817741935483872,Autumn,8.751612903225807
Nhil,2016,November,16.386666666666667,Spring,15.606666666666667
Nhil,2016,October,13.146774193548387,Spring,12.46774193548387
Nhil,2016,September,11.121666666666666,Spring,9.95
Nhil,2017,April,16.015,Autumn,12.563333333333333
Nhil,2017,February,21.044642857142858,Summer,16.71785714285714
Nhil,2017,January,22.653225806451612,Summer,17.383870967741935
Nhil,2017,June,9.154,Winter,11.932
Nhil,2017,March,21.796774193548387,Autumn,15.574193548387097
Nhil,2017,May,11.691935483870967,Autumn,10.616129032258064
NorahHead,2009,April,19.343333333333334,Autumn,5.986666666666666
NorahHead,2009,August,15.951612903225806,Winter,9.329032258064517
NorahHead,2009,December,21.929032258064517,Summer,5.5612903225806445
NorahHead,2009,February,22.085714285714285,Summer,5.614285714285714
NorahHead,2009,January,23.09,Summer,6.814285714285714
NorahHead,2009,July,13.748387096774193,Winter,7.890322580645162
NorahHead,2009,June,15.213793103448277,Winter,9.09032258064516
NorahHead,2009,March,22.298387096774192,Autumn,6.441935483870967
NorahHead,2009,May,17.112903225806452,Autumn,6.780645161290322
NorahHead,2009,November,21.935,Spring,7.043333333333334
NorahHead,2009,October,18.15909090909091,Spring,8.243333333333334
NorahHead,2009,September,17.78965517241379,Spring,7.043333333333334
NorahHead,2010,April,19.968333333333334,Autumn,7.236666666666666
NorahHead,2010,August,14.10952380952381,Winter,6.036666666666666
NorahHead,2010,December,21.623333333333335,Summer,7.236666666666666
NorahHead,2010,February,24.632142857142856,Summer,6.264285714285714
NorahHead,2010,January,23.621666666666666,Summer,7.464285714285714
NorahHead,2010,July,13.8,Winter,6.187096774193548
NorahHead,2010,June,13.912068965517241,Winter,7.387096774193548
NorahHead,2010,March,22.787096774193547,Autumn,6.406451612903226
NorahHead,2010,May,16.801612903225806,Autumn,7.493548387096774
NorahHead,2010,November,19.625,Spring,6.023333333333333
NorahHead,2010,October,18.31451612903226,Spring,6.641935483870967
NorahHead,2010,September,16.551666666666666,Spring,7.989999999999999
NorahHead,2011,April,18.163870967741936,Autumn,11.34
NorahHead,2011,August,15.162903225806451,Winter,7.564516129032258
NorahHead,2011,December,19.725806451612904,Summer,5.316129032258065
NorahHead,2011,February,24.55892857142857,Summer,7.4035714285714285
NorahHead,2011,January,23.596774193548388,Summer,6.470967741935484
NorahHead,2011,July,13.040322580645162,Winter,7.77741935483871
NorahHead,2011,June,14.791379310344828,Winter,8.977419354838709
NorahHead,2011,March,22.704838709677418,Autumn,6.693548387096774
NorahHead,2011,May,15.153225806451614,Autumn,6.893548387096774
NorahHead,2011,November,20.755,Spring,7.276666666666667
NorahHead,2011,October,17.86935483870968,Spring,6.919354838709677
NorahHead,2011,September,17.038333333333334,Spring,8.45
NorahHead,2012,April,19.698333333333334,Autumn,6.536666666666666
NorahHead,2012,August,14.291935483870967,Winter,9.016129032258064
NorahHead,2012,December,25.516666666666666,Summer,10.216129032258063
NorahHead,2012,December,25.516666666666666,Summer,9.016129032258064
NorahHead,2012,February,21.967241379310344,Summer,5.803448275862069
NorahHead,2012,January,22.706451612903226,Summer,6.245161290322581
NorahHead,2012,July,13.366129032258064,Winter,6.970967741935484
NorahHead,2012,June,14.023333333333333,Winter,6.726666666666667
NorahHead,2012,March,21.183870967741935,Autumn,5.967741935483871
NorahHead,2012,May,15.908064516129032,Autumn,7.880645161290323
NorahHead,2012,November,20.413333333333334,Spring,6.533333333333334
NorahHead,2012,October,18.40967741935484,Spring,8.903225806451614
NorahHead,2012,September,16.679310344827584,Spring,10.103225806451613
NorahHead,2013,April,19.46333333333333,Autumn,7.886666666666667
NorahHead,2013,August,15.505357142857143,Winter,6.6866666666666665
NorahHead,2013,December,22.009615384615383,Summer,6.942307692307692
NorahHead,2013,February,19.03483870967742,Summer,5.7423076923076914
NorahHead,2013,January,23.793548387096774,Summer,6.832258064516129
NorahHead,2013,July,14.611290322580645,Winter,7.719354838709678
NorahHead,2013,June,14.83,Winter,6.04
NorahHead,2013,March,22.575806451612902,Autumn,6.693548387096774
NorahHead,2013,May,16.669354838709676,Autumn,7.654838709677419
NorahHead,2013,November,19.81,Spring,6.873333333333333
NorahHead,2013,October,19.848387096774193,Spring,9.993548387096775
NorahHead,2013,September,18.893333333333334,Spring,10.08
NorahHead,2014,April,19.833333333333332,Autumn,6.58
NorahHead,2014,August,13.835483870967742,Winter,6.574193548387097
NorahHead,2014,December,22.333870967741937,Summer,6.403225806451613
NorahHead,2014,February,22.632142857142856,Summer,6.2214285714285715
NorahHead,2014,January,22.802,Summer,7.421428571428572
NorahHead,2014,July,13.585483870967742,Winter,8.261290322580646
NorahHead,2014,June,15.178333333333333,Winter,6.756666666666667
NorahHead,2014,March,22.220967741935482,Autumn,6.532258064516129
NorahHead,2014,May,17.911290322580644,Autumn,7.932258064516129
NorahHead,2014,November,21.561666666666667,Spring,7.3566666666666665
NorahHead,2014,October,19.335483870967742,Spring,8.064516129032258
NorahHead,2014,September,16.675,Spring,7.743333333333333
NorahHead,2015,April,18.986666666666665,Autumn,6.246666666666667
NorahHead,2015,August,14.593548387096774,Winter,8.55483870967742
NorahHead,2015,December,21.643548387096775,Summer,7.248387096774193
NorahHead,2015,February,23.853571428571428,Summer,6.864285714285714
NorahHead,2015,January,23.566129032258065,Summer,6.7387096774193544
NorahHead,2015,July,12.988709677419354,Winter,7.848387096774194
NorahHead,2015,June,14.658333333333333,Winter,6.71
NorahHead,2015,March,22.335483870967742,Autumn,6.941935483870967
NorahHead,2015,May,16.530645161290323,Autumn,6.635483870967742
NorahHead,2015,November,21.643333333333334,Spring,7.706666666666667
NorahHead,2015,October,20.875806451612902,Spring,8.306451612903226
NorahHead,2015,September,15.98448275862069,Spring,7.106451612903226
NorahHead,2016,April,21.046666666666667,Autumn,6.766666666666666
NorahHead,2016,August,15.085483870967742,Winter,8.125806451612902
NorahHead,2016,December,23.085483870967742,Summer,7.751612903225807
NorahHead,2016,February,24.270689655172415,Summer,6.879310344827586
NorahHead,2016,January,23.130645161290325,Summer,7.016129032258065
NorahHead,2016,July,14.516129032258064,Winter,8
NorahHead,2016,June,15.308333333333334,Winter,7.016666666666667
NorahHead,2016,March,22.75,Autumn,7.016129032258065
NorahHead,2016,May,18.198387096774194,Autumn,8.641935483870968
NorahHead,2016,November,21.35,Spring,8.293333333333333
NorahHead,2016,October,18.70967741935484,Spring,8.941935483870967
NorahHead,2016,September,17.098333333333333,Spring,7.556666666666667
NorahHead,2017,April,19.44,Autumn,7.533333333333333
NorahHead,2017,February,23.875,Summer,6.007142857142856
NorahHead,2017,January,24.870967741935484,Summer,7.780645161290323
NorahHead,2017,June,15.166,Winter,6.276
NorahHead,2017,March,22.793548387096774,Autumn,5.329032258064516
NorahHead,2017,May,17.10483870967742,Autumn,7.054838709677419
NorfolkIsland,2009,April,21.006666666666668,Autumn,5.24
NorfolkIsland,2009,August,16.608064516129033,Winter,4.519354838709678
NorfolkIsland,2009,December,21.31935483870968,Summer,6.606451612903226
NorfolkIsland,2009,February,23.40714285714286,Summer,4.121428571428572
NorfolkIsland,2009,January,21.54516129032258,Summer,4.619354838709677
NorfolkIsland,2009,July,16.03548387096774,Winter,4.709677419354839
NorfolkIsland,2009,June,17.2,Winter,4.12
NorfolkIsland,2009,March,22.179032258064517,Autumn,4.603225806451613
NorfolkIsland,2009,May,17.711290322580645,Autumn,4.293548387096774
NorfolkIsland,2009,November,19.016666666666666,Spring,5.693333333333333
NorfolkIsland,2009,October,17.28333333333333,Spring,6.8933333333333335
NorfolkIsland,2009,September,17.193333333333335,Spring,4.12
NorfolkIsland,2010,April,20.788333333333334,Autumn,4.916666666666667
NorfolkIsland,2010,August,16.883870967741935,Winter,4.4645161290322575
NorfolkIsland,2010,December,22.056451612903224,Summer,5.196774193548387
NorfolkIsland,2010,February,22.830357142857142,Summer,5.946428571428571
NorfolkIsland,2010,January,22.308064516129033,Summer,6.190322580645161
NorfolkIsland,2010,July,15.920967741935485,Winter,4.487096774193549
NorfolkIsland,2010,June,17.121666666666666,Winter,4.17
NorfolkIsland,2010,March,22.072580645161292,Autumn,5.841935483870968
NorfolkIsland,2010,May,19.108064516129033,Autumn,4.493548387096774
NorfolkIsland,2010,November,18.72833333333333,Spring,4.73
NorfolkIsland,2010,October,17.95,Spring,4.467741935483871
NorfolkIsland,2010,September,17.58,Spring,4.766666666666667
NorfolkIsland,2011,April,18.240000000000002,Autumn,9.26
NorfolkIsland,2011,August,15.998387096774193,Winter,4.480645161290323
NorfolkIsland,2011,December,21.224193548387095,Summer,4.577419354838709
NorfolkIsland,2011,February,22.910714285714285,Summer,5.357142857142858
NorfolkIsland,2011,January,22.796774193548387,Summer,4.329032258064516
NorfolkIsland,2011,July,16.174193548387098,Winter,5.206451612903226
NorfolkIsland,2011,June,18.026666666666667,Winter,4.1466666666666665
NorfolkIsland,2011,March,22.8,Autumn,4.883870967741935
NorfolkIsland,2011,May,19.033870967741937,Autumn,4.951612903225807
NorfolkIsland,2011,November,19.294999999999998,Spring,6.01
NorfolkIsland,2011,October,17.983870967741936,Spring,4.741935483870967
NorfolkIsland,2011,September,16.335,Spring,5.29
NorfolkIsland,2012,April,20.573333333333334,Autumn,4.220000000000001
NorfolkIsland,2012,August,15.958064516129031,Winter,5.329032258064516
NorfolkIsland,2012,December,23.160416666666666,Summer,6.529032258064516
NorfolkIsland,2012,December,23.160416666666666,Summer,5.329032258064516
NorfolkIsland,2012,February,22.79655172413793,Summer,4.820689655172414
NorfolkIsland,2012,January,21.496774193548386,Summer,4.658064516129032
NorfolkIsland,2012,July,16.511290322580646,Winter,3.9838709677419355
NorfolkIsland,2012,June,16.975,Winter,4.416666666666667
NorfolkIsland,2012,March,21.704838709677418,Autumn,4.680645161290323
NorfolkIsland,2012,May,18.28709677419355,Autumn,4.529032258064516
NorfolkIsland,2012,November,18.528333333333332,Spring,5.583333333333333
NorfolkIsland,2012,October,17.70483870967742,Spring,5.02258064516129
NorfolkIsland,2012,September,16.495,Spring,4.8566666666666665
NorfolkIsland,2013,April,20.386666666666667,Autumn,4.906666666666667
NorfolkIsland,2013,August,16.362903225806452,Winter,5.312903225806451
NorfolkIsland,2013,December,20.516129032258064,Summer,5.7548387096774185
NorfolkIsland,2013,February,17.55225806451613,Summer,4.554838709677418
NorfolkIsland,2013,January,21.940322580645162,Summer,5.383870967741935
NorfolkIsland,2013,July,16.124193548387098,Winter,4.041935483870968
NorfolkIsland,2013,June,16.601666666666667,Winter,4.223333333333334
NorfolkIsland,2013,March,21.85322580645161,Autumn,5.338709677419354
NorfolkIsland,2013,May,18.361290322580647,Autumn,4.748387096774193
NorfolkIsland,2013,November,19.318333333333335,Spring,5.456666666666667
NorfolkIsland,2013,October,17.91774193548387,Spring,5.512903225806451
NorfolkIsland,2013,September,16.955,Spring,4.943333333333333
NorfolkIsland,2014,April,20.31,Autumn,5.22
NorfolkIsland,2014,August,16.108064516129033,Winter,4.62258064516129
NorfolkIsland,2014,December,21.837096774193547,Summer,5.016129032258065
NorfolkIsland,2014,February,21.603571428571428,Summer,4.442857142857142
NorfolkIsland,2014,January,21.975806451612904,Summer,5.203225806451613
NorfolkIsland,2014,July,15.916129032258064,Winter,4.780645161290322
NorfolkIsland,2014,June,17.703333333333333,Winter,4.473333333333334
NorfolkIsland,2014,March,20.830645161290324,Autumn,5.093548387096774
NorfolkIsland,2014,May,18.335483870967742,Autumn,4.95483870967742
NorfolkIsland,2014,November,18.996666666666666,Spring,5.76
NorfolkIsland,2014,October,17.71290322580645,Spring,5.329032258064516
NorfolkIsland,2014,September,16.99,Spring,4.826666666666666
NorfolkIsland,2015,April,21.171666666666667,Autumn,4.796666666666667
NorfolkIsland,2015,August,16.217741935483872,Winter,5.332258064516129
NorfolkIsland,2015,December,21.003225806451614,Summer,5.503225806451613
NorfolkIsland,2015,February,22.819642857142856,Summer,4.546428571428572
NorfolkIsland,2015,January,22.591935483870966,Summer,4.8032258064516125
NorfolkIsland,2015,July,16.008064516129032,Winter,4.719354838709677
NorfolkIsland,2015,June,17.145,Winter,4.496666666666666
NorfolkIsland,2015,March,22.156451612903226,Autumn,5.306451612903225
NorfolkIsland,2015,May,19.203225806451613,Autumn,4.748387096774193
NorfolkIsland,2015,November,19.575,Spring,5.616666666666667
NorfolkIsland,2015,October,17.793548387096774,Spring,5.025806451612903
NorfolkIsland,2015,September,16.94333333333333,Spring,5
NorfolkIsland,2016,April,21.881666666666668,Autumn,5.243333333333333
NorfolkIsland,2016,August,16.175806451612903,Winter,5.261290322580645
NorfolkIsland,2016,December,20.69516129032258,Summer,5.9967741935483865
NorfolkIsland,2016,February,24.07758620689655,Summer,3.7758620689655173
NorfolkIsland,2016,January,22.63225806451613,Summer,5.038709677419354
NorfolkIsland,2016,July,17.370967741935484,Winter,4.974193548387096
NorfolkIsland,2016,June,18.1,Winter,4.1
NorfolkIsland,2016,March,23.10322580645161,Autumn,4.8
NorfolkIsland,2016,May,20.106451612903225,Autumn,4.483870967741935
NorfolkIsland,2016,November,19.425,Spring,5.583333333333333
NorfolkIsland,2016,October,17.996774193548386,Spring,5.974193548387097
NorfolkIsland,2016,September,17.73,Spring,5.033333333333332
NorfolkIsland,2017,April,21.581666666666667,Autumn,5.416666666666667
NorfolkIsland,2017,February,23.555357142857144,Summer,5.582142857142857
NorfolkIsland,2017,January,22.26290322580645,Summer,5.8741935483870975
NorfolkIsland,2017,June,17.696,Winter,4.4719999999999995
NorfolkIsland,2017,March,22.43225806451613,Autumn,5.3354838709677415
NorfolkIsland,2017,May,19.64,Autumn,4.135483870967741
Nuriootpa,2009,April,15.424999999999999,Autumn,12.676666666666666
Nuriootpa,2009,August,11.143103448275863,Winter,11.476666666666667
Nuriootpa,2009,December,20.356896551724137,Summer,12.676666666666666
Nuriootpa,2009,February,23.111538461538462,Summer,11.476666666666667
Nuriootpa,2009,January,22.80483870967742,Summer,18.545161290322582
Nuriootpa,2009,July,9.780357142857143,Winter,17.345161290322583
Nuriootpa,2009,June,10.168965517241379,Winter,18.545161290322582
Nuriootpa,2009,March,19.124137931034483,Autumn,17.345161290322583
Nuriootpa,2009,May,12.024193548387096,Autumn,8.467741935483872
Nuriootpa,2009,November,21.68,Spring,15.573333333333334
Nuriootpa,2009,October,13.990322580645161,Spring,12.096774193548388
Nuriootpa,2009,September,12.19,Spring,10.946666666666667
Nuriootpa,2010,April,16.866666666666667,Autumn,11.32
Nuriootpa,2010,August,9.048333333333334,Winter,10.120000000000001
Nuriootpa,2010,December,19.15967741935484,Summer,12.693548387096774
Nuriootpa,2010,February,23.28035714285714,Summer,15.04642857142857
Nuriootpa,2010,January,22.74032258064516,Summer,17.616129032258065
Nuriootpa,2010,July,8.553225806451612,Winter,9.46774193548387
Nuriootpa,2010,June,8.685714285714285,Winter,10.66774193548387
Nuriootpa,2010,March,20.091935483870966,Autumn,14.074193548387097
Nuriootpa,2010,May,12.046774193548387,Autumn,11.725806451612904
Nuriootpa,2010,November,17.005,Spring,12.57
Nuriootpa,2010,October,13.961290322580645,Spring,12.051612903225806
Nuriootpa,2010,September,10.62037037037037,Spring,10.851612903225806
Nuriootpa,2011,April,21.029032258064515,Autumn,9.97
Nuriootpa,2011,August,11.02741935483871,Winter,9.951612903225806
Nuriootpa,2011,December,19.690322580645162,Summer,13.812903225806451
Nuriootpa,2011,February,21.803571428571427,Summer,12.242857142857142
Nuriootpa,2011,January,23.00483870967742,Summer,15.667741935483871
Nuriootpa,2011,July,9.151612903225807,Winter,8.774193548387096
Nuriootpa,2011,June,9.793333333333333,Winter,9.313333333333333
Nuriootpa,2011,March,17.524193548387096,Autumn,10.048387096774194
Nuriootpa,2011,May,11.567741935483872,Autumn,9.167741935483871
Nuriootpa,2011,November,18.768333333333334,Spring,14.85
Nuriootpa,2011,October,15.088709677419354,Spring,11.02258064516129
Nuriootpa,2011,September,12.633333333333333,Spring,12.833333333333334
Nuriootpa,2012,April,15.911666666666667,Autumn,15.283333333333333
Nuriootpa,2012,August,9.495161290322581,Winter,9.17741935483871
Nuriootpa,2012,December,24.504166666666663,Summer,10.37741935483871
Nuriootpa,2012,December,24.504166666666663,Summer,9.17741935483871
Nuriootpa,2012,February,21.125862068965517,Summer,13.63793103448276
Nuriootpa,2012,January,22.63064516129032,Summer,14.299999999999999
Nuriootpa,2012,July,9.075806451612904,Winter,8.087096774193549
Nuriootpa,2012,June,9.315,Winter,8.41
Nuriootpa,2012,March,18.40967741935484,Autumn,13.212903225806452
Nuriootpa,2012,May,11.001612903225807,Autumn,12.506451612903225
Nuriootpa,2012,November,19.60333333333333,Spring,15.713333333333333
Nuriootpa,2012,October,15.290322580645162,Spring,15.135483870967741
Nuriootpa,2012,September,12.266666666666666,Spring,12.306666666666667
Nuriootpa,2013,April,16.558333333333334,Autumn,11.643333333333333
Nuriootpa,2013,August,10.833870967741936,Winter,8.951612903225806
Nuriootpa,2013,December,20.30483870967742,Summer,15.783870967741935
Nuriootpa,2013,February,17.43741935483871,Summer,14.583870967741936
Nuriootpa,2013,January,21.796774193548387,Summer,16.903225806451612
Nuriootpa,2013,July,10.033870967741935,Winter,7.9645161290322575
Nuriootpa,2013,June,9.66551724137931,Winter,9.164516129032258
Nuriootpa,2013,March,20.829032258064515,Autumn,12.92258064516129
Nuriootpa,2013,May,13.719354838709677,Autumn,9.729032258064516
Nuriootpa,2013,November,16.886666666666667,Spring,15.466666666666667
Nuriootpa,2013,October,14.40967741935484,Spring,14.116129032258065
Nuriootpa,2013,September,14.745,Spring,11.463333333333333
Nuriootpa,2014,April,15.398333333333333,Autumn,10.843333333333334
Nuriootpa,2014,August,8.985483870967743,Winter,12.067741935483872
Nuriootpa,2014,December,19.124193548387098,Summer,15.254838709677419
Nuriootpa,2014,February,21.860714285714288,Summer,13.635714285714286
Nuriootpa,2014,January,23.36774193548387,Summer,17.270967741935483
Nuriootpa,2014,July,9.458064516129033,Winter,7.470967741935484
Nuriootpa,2014,June,10.235,Winter,7.57
Nuriootpa,2014,March,18.956451612903226,Autumn,13.86774193548387
Nuriootpa,2014,May,13.564516129032258,Autumn,10.548387096774194
Nuriootpa,2014,November,18.72833333333333,Spring,15.136666666666667
Nuriootpa,2014,October,16.932258064516127,Spring,17.36774193548387
Nuriootpa,2014,September,12.905,Spring,12.396666666666667
Nuriootpa,2015,April,13.615,Autumn,10.43
Nuriootpa,2015,August,9.548387096774194,Winter,8.35483870967742
Nuriootpa,2015,December,22.93548387096774,Summer,16.690322580645162
Nuriootpa,2015,February,23.60892857142857,Summer,17.353571428571428
Nuriootpa,2015,January,20.82741935483871,Summer,13.158064516129032
Nuriootpa,2015,July,8.272580645161291,Winter,9.235483870967741
Nuriootpa,2015,June,9.53,Winter,8.806666666666667
Nuriootpa,2015,March,17.583870967741937,Autumn,14.47741935483871
Nuriootpa,2015,May,11.920967741935485,Autumn,8.80967741935484
Nuriootpa,2015,November,18.708333333333332,Spring,15.636666666666667
Nuriootpa,2015,October,18.74516129032258,Spring,15.619354838709677
Nuriootpa,2015,September,11.246666666666666,Spring,11.92
Nuriootpa,2016,April,16.398333333333333,Autumn,13.956666666666667
Nuriootpa,2016,August,9.95483870967742,Winter,11.154838709677419
Nuriootpa,2016,December,20.056451612903224,Summer,15.525806451612903
Nuriootpa,2016,February,21.344827586206897,Summer,15.606896551724137
Nuriootpa,2016,January,22.961290322580645,Summer,14.825806451612904
Nuriootpa,2016,July,9.324193548387097,Winter,7.874193548387097
Nuriootpa,2016,June,9.876666666666667,Winter,7.62
Nuriootpa,2016,March,20.798387096774192,Autumn,13.40967741935484
Nuriootpa,2016,May,13.774193548387096,Autumn,8.858064516129032
Nuriootpa,2016,November,16.345,Spring,15.736666666666666
Nuriootpa,2016,October,13.153225806451614,Spring,11.874193548387098
Nuriootpa,2016,September,10.406666666666666,Spring,9.540000000000001
Nuriootpa,2017,April,15.793333333333333,Autumn,11.966666666666667
Nuriootpa,2017,February,21.110714285714288,Summer,13.935714285714287
Nuriootpa,2017,January,22.633870967741935,Summer,14.693548387096774
Nuriootpa,2017,June,8.395833333333334,Winter,13.493548387096775
Nuriootpa,2017,March,21.170967741935485,Autumn,15.129032258064516
